,자치구,대여소명,대여일자/월,대여건수
11008,송파구,2632.석촌고분역 2번 출구,202106,2878
11009,송파구,2633.송파학사 옆,202106,1295
11010,송파구,2634.위례포레샤인아파트 2318동,202106,681
11011,송파구,2635.잠실새내역 1번출구,202106,1938
11012,송파구,2637.잠실월드 메르디앙,202106,2436
11013,송파구,2638.쌍용아파트,202106,2032
11014,송파구,2639.석촌역 8번출구,202106,3329
11015,송파구,2641.송파역 4번출구,202106,3522
11016,송파구,2642.마천동 성내천 쉼터,202106,1137
11017,송파구,2643.풍납중학교 측면,202106,535
11018,송파구,2644.성내5교 (GS주유소),202106,1361
11019,송파구,2645.잠실나들목2(엘스아파트136동),202106,1012
11020,송파구,2646.레이크펠리스101동앞,202106,2933
11021,송파구,2647.잠실 자전거 수리센터 앞,202106,2298
11022,송파구,2648.헬리오시티 112동 앞,202106,1827
11023,송파구,2649.오금공원사거리2,202106,446
11024,송파구,2650.위례22단지 2208동 다리앞,202106,446
11025,송파구,2651.경찰병원역 3번출구 앞,202106,1460
11026,송파구,2652.송파 레미니스1단지 102동 앞,202106,1001
11027,송파구,2653.올림픽공원사거리(선수촌아파트),202106,1995
11028,송파구,2654.올림픽선수촌아파트 136동 앞,202106,879
11029,송파구,2655.송이공원,202106,902
11030,송파구,2656.풍납동 아이파크 107동 앞,202106,1311
11031,송파구,2657.송파 파인타운 11단지,202106,698
11032,송파구,2658.가락몰 업무동,202106,1533
11033,송파구,2659.서울친환경유통센터,202106,100
11034,송파구,4452. 삼성SDS,202106,2840
11035,송파구,4453. 위례중앙푸르지오 201동 앞,202106,1646
11036,송파구,4454. 위례 포레샤인 1809동 부근,202106,840
11037,송파구,4456. 위례포레샤인 2310동 부근,202106,777
11038,송파구,4457. 아산병원 기숙사 부근,202106,2511
11039,송파구,4458. 서울힐링요양병원 앞,202106,662
11040,송파구,4460. 올림픽훼미리아파트 112동 앞,202106,1344
11041,송파구,4461. 한양3차아파트 3동 앞,202106,402
11042,송파구,4462. 가락중학교 앞,202106,651
11043,송파구,4463. 방이역 2번 출구,202106,727
11044,송파구,4464. 올림픽공원 북2문,202106,1336
11045,송파구,4465. 건영아파트앞 사거리,202106,1592
11046,송파구,4467. 한림연예예술고등학교,202106,851
11047,송파구,4468. 가락1동 주민센터 2,202106,1154
11048,송파구,4469. 거여동 어울림아파트 102동앞,202106,595
11049,송파구,4472. 송파파크데일 1단지 115동 건너편,202106,955
11050,송파구,4473. 마천금호어울림 1차 102동앞,202106,325
11051,송파구,4474. 가락현대 1차 11동 앞,202106,497
11052,송파구,4475. 송파파인타운 4단지 403동,202106,416
11053,송파구,4478. 문정근린공원2,202106,975
11054,송파구,4479. 문정중학교,202106,204
11055,송파구,4480. 가락시장역 롯데마트2,202106,927
11056,송파구,4481. 올림픽공원 북2문 2,202106,2221
11057,송파구,4483. 잠실나들목4,202106,2822
11058,송파구,4484. 잠실나루역4번출구뒤,202106,1634
11059,송파구,4485. 잠실나루역 고가하부,202106,354
11060,송파구,4486. 홈플러스 잠실점,202106,1756
11061,송파구,4488. 문현중.고등학교 사이,202106,196
11062,송파구,4490. 송파파인타운 10단지 1005동,202106,357
11063,송파구,4491. 장지역 1번출구,202106,1209
11064,송파구,4493. 마천사거리 2,202106,672
11065,송파구,4496. 잠실 파크리오 120동 앞,202106,1135
11066,송파구,4497. 아시아선수촌아파트 교차로,202106,765
11067,송파구,4499. 세양청마루 101동 앞,202106,595
11068,송파구,4500. 풍납나들목,202106,1181
11069,송파구,4852. 서울복합물류 게이트 1,202106,916
11070,송파구,4853. 송파 안전체험교육관,202106,89
11071,송파구,4854. 가락시장역 2번 출구,202106,915
11072,송파구,4855. 거여5단지 503동 앞,202106,1003
11073,송파구,4856. 올림픽공원 서1문 앞,202106,822
11074,송파구,4857. 올림픽공원 장미광장,202106,585
11075,송파구,4859. 잠실나루 나들목,202106,1911
11076,송파구,4860. 가락쌍용2차아파트 103동,202106,874
11077,송파구,4861. 거여삼거리,202106,583
11078,송파구,4862. 올림픽파크텔 맞은편,202106,388
11079,송파구,4863. 잠실나들목5,202106,512
11080,송파구,4864. 송파사거리,202106,2062
11081,송파구,4865. 한성백제역 1번출구 뒤,202106,2472
11082,송파구,4867. 가락대림아파트 앞,202106,703
11083,송파구,4868. 레이크 호텔 앞,202106,970
11084,송파구,4869. 잠실나들목6,202106,325
11085,양천구,4507. 삼성전자서비스 신정센터,202106,801
11086,양천구,4508. 유원목동아파트 앞,202106,1889
11087,양천구,4509. 서울영상고교 입구,202106,2559
11088,양천구,4510. 신정네거리역 교차로,202106,1529
11089,양천구,4512. 목동13_14단지 사거리,202106,713
11090,양천구,4514. 목동성당 앞,202106,1800
11091,양천구,4515. 동문굿모닝탑,202106,2692
11092,양천구,4516. 신진빌라,202106,293
11093,양천구,4517. 성보하이드로빌딩,202106,1309
11094,양천구,4518. 청기와빌딩,202106,974
11095,양천구,4519. 양원보도육교,202106,196
11096,양천구,4520. 대성유니드아파트,202106,914
11097,양천구,4522. 다이소신곡시장점,202106,1594
11098,양천구,4523. 구립양천어르신요양센터,202106,107
11099,양천구,4526. 목동아파트2단지 222동 앞,202106,988
11100,양천구,4527. 목동신시가지아파트6단지,202106,1299
11101,양천구,4528. 양천구청역 1번출구,202106,799
11102,양천구,4530. 버거킹 신월점 앞,202106,608
11103,양천구,4531. 목동아파트 613동 앞,202106,174
11104,양천구,700. KB국민은행 염창역 지점 앞,202106,2000
11105,양천구,701. 목동사거리 부근,202106,1671
11106,양천구,702. 목4동주민센터 옆,202106,2056
11107,양천구,703. 오목교역 7번출구 앞,202106,4641
11108,양천구,704. 남부법원검찰청 교차로,202106,3423
11109,양천구,706. 신정네거리역,202106,1079
11110,양천구,707. 신정3동주민센터,202106,851
11111,양천구,708. 서울출입국관리사무소 앞,202106,3777
11112,양천구,709. 신정3동 현장민원실 앞,202106,1267
11113,양천구,710. 금옥여고보도육교,202106,563
11114,양천구,711. 신일해피트리아파트 앞,202106,1315
11115,양천구,712. 강월초교입구 사거리,202106,1152
11116,양천구,713. 양서중학교 옆,202106,922
11117,양천구,714. 한국SGI 양천문화회관 앞,202106,949
11118,양천구,716.신정6동 주민센터 인근,202106,1527
11119,양천구,719. 홍익병원앞 교차로,202106,2137
11120,양천구,720. 서울강월초등학교 앞,202106,852
11121,양천구,722. LG전자베스트샵 신정점,202106,1946
11122,양천구,723. SBS방송국,202106,2570
11123,양천구,724. 계남공원 입구 주출입구 좌측,202106,385
11124,양천구,725. 양강중학교앞 교차로,202106,816
11125,양천구,726. 목동3단지 시내버스정류장,202106,3704
11126,양천구,729. 서부식자재마트 건너편,202106,2794
11127,양천구,731. 서울시 도로환경관리센터,202106,2425
11128,양천구,732. 신월동 이마트,202106,1317
11129,양천구,733. 신정이펜하우스314동,202106,676
11130,양천구,734. 신트리공원 입구,202106,2846
11131,양천구,735. 영도초등학교,202106,3094
11132,양천구,736. 오솔길공원,202106,1489
11133,양천구,737. 장수공원,202106,1413
11134,양천구,739. 신월사거리,202106,1722
11135,양천구,740. 으뜸공원,202106,1677
11136,양천구,741. 화곡로 입구 교차로,202106,565
11137,양천구,742. 등촌역 5번 출구 뒤,202106,1139
11138,양천구,743. 현대6차아파트 101동 옆,202106,952
11139,양천구,744. 신목동역 2번 출구,202106,2961
11140,양천구,745. 강서초등학교,202106,868
11141,양천구,746. 목동2단지 상가,202106,3296
11142,양천구,747. 목동3단지 상가,202106,1814
11143,양천구,748. 목동운동장,202106,662
11144,양천구,749. 이대 목동병원 앞,202106,1410
11145,양천구,750. 연의근린공원 건너편,202106,1092
11146,양천구,752. 성원2차 아파트,202106,1238
11147,양천구,754. 목동1단지아파트 118동 앞,202106,1884
11148,양천구,755. 목동1단지아파트 상가 앞,202106,2697
11149,양천구,756. 목동주차장,202106,1884
11150,양천구,757. 신정이펜하우스 1단지아파트 입구 사거리,202106,662
11151,양천구,758. 한사랑교회 앞,202106,1571
11152,양천구,759. 보아스아파트 앞,202106,1145
11153,양천구,760. 잣절보도육교 아래,202106,647
11154,양천구,762. 오목로 무중력지대 앞,202106,1430
11155,양천구,763. 목동11단지 아파트,202106,1585
11156,양천구,764. 목동청소년수련관,202106,2914
11157,양천구,765. 오목교역 3번출구,202106,5480
11158,양천구,766. 신목동역 3번출구,202106,2409
11159,양천구,767.신정숲속마을아파트,202106,476
11160,양천구,768.목동5단지아파트 501동,202106,1826
11161,양천구,769.CBS방송국 앞,202106,4401
11162,양천구,770.목동역5번출구 교통정보센터 앞,202106,7111
11163,양천구,771.목동아파트 703동 앞,202106,2600
11164,양천구,"773.염창역 3, 4번 출구 사이",202106,2067
11165,양천구,774.등촌역 4번 출구,202106,1427
11166,양천구,775.세종그랑시아 앞(102동),202106,1061
11167,양천구,776.목마공원,202106,745
11168,양천구,777.신월6차보람아파트 앞,202106,1141
11169,양천구,779.양천나눔누리센터,202106,3083
11170,양천구,780.신정교 하부,202106,3949
11171,양천구,781.신정보도육교 아래,202106,2465
11172,양천구,782.서남병원 후문,202106,905
11173,양천구,"785.양천구청, 보건소 사잇길",202106,4507
11174,양천구,786.목동아파트 8단지 상가동 앞,202106,2362
11175,양천구,787.양천아파트 입구,202106,2938
11176,양천구,788.양천구청역 2번출구 옆,202106,2254
11177,양천구,790.화곡고가 사거리,202106,930
11178,양천구,791.현대하이페리온,202106,2755
11179,양천구,792.목동트라팰리스 웨스턴에비뉴,202106,4614
11180,양천구,793.목동5단지아파트 534동,202106,1673
11181,양천구,794.양천문화회관,202106,2456
11182,양천구,795.양천 해누리타운,202106,2257
11183,양천구,796.목동아파트 14단지 B상가 앞,202106,1960
11184,양천구,797.목동아파트 1422동 1434동 사잇길,202106,3056
11185,영등포구,200. 국회의원회관,202106,315
11186,영등포구,201. 진미파라곤 앞,202106,2029
11187,영등포구,202. 국민일보 앞,202106,4898
11188,영등포구,203. 국회의사당역 3번출구 옆,202106,2014
11189,영등포구,204. 국회의사당역 5번출구 옆,202106,1386
11190,영등포구,205. 산업은행 앞,202106,2590
11191,영등포구,206. KBS 앞,202106,2455
11192,영등포구,207. 여의나루역 1번출구 앞,202106,14494
11193,영등포구,209. 유진투자증권빌딩 앞,202106,2425
11194,영등포구,210. IFC몰,202106,6629
11195,영등포구,211. 여의도역 4번출구 옆,202106,3506
11196,영등포구,212. 여의도역 1번출구 옆,202106,2395
11197,영등포구,213. KT앞,202106,1821
11198,영등포구,214. 금융감독원 앞,202106,1426
11199,영등포구,215. 여의도고교 앞,202106,1966
11200,영등포구,217. NH농협은행 앞,202106,2561
11201,영등포구,218. 증권거래소 앞,202106,1101
11202,영등포구,219. 롯데캐슬엠파이어 옆,202106,1711
11203,영등포구,220. 미성아파트 A동 앞,202106,1605
11204,영등포구,221. 여의도초교 앞,202106,2592
11205,영등포구,222. 시범아파트버스정류장 옆,202106,3577
11206,영등포구,223. 진주아파트상가 앞,202106,1463
11207,영등포구,224. 롯데캐슬 앞,202106,2240
11208,영등포구,225. 앙카라공원 앞,202106,1828
11209,영등포구,226. 샛강역 1번출구 앞,202106,1792
11210,영등포구,227. 양평2나들목 보행통로 입구,202106,3541
11211,영등포구,228. 선유도역 3번출구 앞,202106,4829
11212,영등포구,229. 양평1 보행육교 앞,202106,2655
11213,영등포구,230. 영등포구청역 1번출구,202106,5891
11214,영등포구,231. 남부고용노동지청 남측,202106,1341
11215,영등포구,232. 양평우림 이비즈센타 앞,202106,3877
11216,영등포구,233. YP 센터 앞,202106,704
11217,영등포구,234. 영등포구민체육센터 앞,202106,1264
11218,영등포구,235. 신길동 우리은행 옆,202106,1616
11219,영등포구,236. 문래동자이아파트 앞,202106,2332
11220,영등포구,238. 제2구민체육센타 앞,202106,1179
11221,영등포구,239. 유스호스텔 앞,202106,1552
11222,영등포구,240. 문래역 4번출구 앞,202106,2775
11223,영등포구,241. 신길우성1차아파트 앞 공원,202106,1560
11224,영등포구,242. 신길선원가와인아파트 앞,202106,1364
11225,영등포구,243. 이앤씨드림타워 앞,202106,2836
11226,영등포구,244. 영등포삼환아파트 앞,202106,1919
11227,영등포구,245. 삼성생명 당산사옥 앞,202106,3104
11228,영등포구,247. 당산역 10번출구 앞,202106,6670
11229,영등포구,248. 초원아파트 앞,202106,1948
11230,영등포구,249. 여의도중학교 옆,202106,2663
11231,영등포구,250. 대림아파트 사거리,202106,964
11232,영등포구,251. 서울지방병무청 버스정류장,202106,1111
11233,영등포구,252. 보라매역4번출구,202106,1776
11234,영등포구,253. 신풍역 5번출구 인근,202106,1142
11235,영등포구,254. 도림신협 앞,202106,1494
11236,영등포구,255. 도림사거리,202106,1895
11237,영등포구,256. 동아에코빌입구,202106,1396
11238,영등포구,257. 신길삼거리(우리은행),202106,3627
11239,영등포구,258. 신길역3번출구,202106,2038
11240,영등포구,259. 대방역6번출구,202106,4211
11241,영등포구,260. 여의도 마리나선착장 앞,202106,917
11242,영등포구,262. 영문초등학교 사거리,202106,4384
11243,영등포구,263. 근로자회관 사거리,202106,4131
11244,영등포구,264. 교보생명보험 앞,202106,1829
11245,영등포구,265. 영등포유통상가 사거리,202106,1704
11246,영등포구,266. 영등포청과시장 사거리,202106,1212
11247,영등포구,267. 삼성화재 사옥 옆,202106,2053
11248,영등포구,268. 그랜드컨벤션센터 앞,202106,2110
11249,영등포구,270. 증권거래소후문교차로,202106,1422
11250,영등포구,271. 샛강생태공원방문자센터 앞,202106,792
11251,영등포구,272. 당산육갑문,202106,7601
11252,영등포구,274. 영등포역지하쇼핑센타 5번출구,202106,5051
11253,영등포구,275. 신동아아파트,202106,3481
11254,영등포구,276. SK 영등포주유소,202106,3188
11255,영등포구,277. 영등포뉴타운지하상가 2번게이트,202106,2208
11256,영등포구,278. 쌍용플레티넘오피스텔,202106,3019
11257,영등포구,279. 영등포 푸르지오 아파트,202106,2054
11258,영등포구,280. 양평동6차현대아파트 앞,202106,2759
11259,영등포구,281. 신동아아파트 앞,202106,1326
11260,영등포구,282. 신한은행,202106,717
11261,영등포구,283. 아크로타워 스퀘어(영등포시장),202106,3574
11262,영등포구,284. 센트럴 푸르지오 시티 앞,202106,4064
11263,영등포구,285. 대림3동사거리(하나은행),202106,858
11264,영등포구,286. 우성아파트 교차로,202106,1910
11265,영등포구,287. 영등포전화국사거리 (서강어린이공원),202106,2473
11266,영등포구,288. 쌍용예가(구청별관),202106,1529
11267,영등포구,289. 대림3동사거리,202106,1308
11268,영등포구,290. 당산동 SK V1 빌딩,202106,1627
11269,영등포구,291. 문래동 하이테크 시티,202106,2695
11270,영등포구,292. 영일 어린이공원,202106,1362
11271,영등포구,293. 충북 미래관,202106,2640
11272,영등포구,295.영등포공원 분수대 앞,202106,562
11273,영등포구,296.KT플라자 영등포점,202106,2309
11274,영등포구,297.국회3문,202106,330
11275,영등포구,298.KBS 연구동 건너편,202106,473
11276,영등포구,299.여의도 순복음교회,202106,682
11277,영등포구,3201.당산skv1센터,202106,1247
11278,영등포구,3202.당산롯데캐슬프레스티지,202106,2551
11279,영등포구,3203.도림동배드민턴체육관,202106,556
11280,영등포구,3204.도림고가도로 밑,202106,946
11281,영등포구,3205.문래현대2차,202106,2268
11282,영등포구,3206.문래동 주민센터,202106,1350
11283,영등포구,3207.양남사거리1,202106,930
11284,영등포구,3211.신길 래미안 프레비뉴,202106,764
11285,영등포구,3212.신풍역 6번출구,202106,1395
11286,영등포구,3214.영등포 푸르지오,202106,1851
11287,영등포구,3215.강변삼성래미안,202106,1196
11288,영등포구,3219.영등포역 2번출구,202106,2731
11289,영등포구,3220.래미안에스티움 앞 (신풍로),202106,1319
11290,영등포구,3221.서울특별시 남부교육지원청,202106,588
11291,영등포구,4552. 코레일유통본사,202106,220
11292,영등포구,4553. 당산삼성2차아파트,202106,450
11293,영등포구,4555. 대림우성2차아파트,202106,197
11294,영등포구,4556. 리버뷰신안인스빌1차 후문,202106,1094
11295,영등포구,4557. 리버뷰신안인스빌2차 후문,202106,1256
11296,영등포구,4558. 대영중고 후문,202106,290
11297,영등포구,4559. 신길역 2번출구,202106,684
11298,영등포구,4560. 양평동성원아파트,202106,196
11299,영등포구,4561. 양평역 1번출구,202106,1092
11300,영등포구,4563. 여의도 은하아파트,202106,258
11301,영등포구,4564. 63스퀘어,202106,768
11302,영등포구,4565. 영등포 신세계백화점,202106,778
11303,영등포구,4566. 대림성원상떼빌아파트,202106,418
11304,영등포구,4567. 한림대학교 강남성심병원 신관,202106,343
11305,영등포구,4568. 영등포로터리,202106,393
11306,영등포구,4569. 힐스테이트클래시안아파트,202106,308
11307,영등포구,4571. 문래동롯데캐슬아파트,202106,1014
11308,영등포구,4573. 두산위브아파트,202106,91
11309,영등포구,4574. 영등포시장역 포레나영등포,202106,411
11310,영등포구,4575. 대림동 e편한세상영등포아델포레,202106,469
11311,영등포구,4576.보라매sk뷰 108동 앞,202106,763
11312,영등포구,4578.보라매sk뷰,202106,539
11313,영등포구,4579. 국회의사당 본관,202106,425
11314,영등포구,4580. 국회3문,202106,449
11315,영등포구,4581. 국회소통관,202106,415
11316,영등포구,4582. 국회도서관,202106,197
11317,영등포구,4583. 의정관,202106,251
11318,영등포구,4584. 국회2문,202106,255
11319,영등포구,4585. 국회6문,202106,287
11320,영등포구,4588.양남사거리2,202106,76
11321,용산구,4602. 숙명여대앞 버스정류소 주변,202106,366
11322,용산구,4604. 원효로다목적체육관 앞,202106,353
11323,용산구,"4605. 노들섬 다목적홀(동쪽) 숲, 앞",202106,665
11324,용산구,4607. 국립중앙박물관 -용산가족공원 앞,202106,237
11325,용산구,4608. 국립중앙박물관 정문 앞,202106,134
11326,용산구,4609. 파크타워 104동 앞,202106,248
11327,용산구,4610. 한남나인원 105동 앞,202106,652
11328,용산구,4611. 국제루터교회 앞,202106,224
11329,용산구,4612. 한남 준 J.FSS 앞,202106,152
11330,용산구,4613. 서울갤러리아 앞,202106,244
11331,용산구,4615. 크라운호텔앞 버스정류소,202106,838
11332,용산구,4616. 신용산지하차도 앞,202106,476
11333,용산구,4617. 동원베네스트 건너편,202106,132
11334,용산구,4618. 풍전아파트 건너편,202106,597
11335,용산구,4619. 한강트럼프월드3차 앞,202106,1181
11336,용산구,4620. 삼각지역 14번 출구 앞(교통섬),202106,865
11337,용산구,4622. 한강중학교 앞 버스정류장,202106,405
11338,용산구,4623. 라인프랜즈이태원점 앞,202106,571
11339,용산구,4625. 용산공원갤러리앞,202106,326
11340,용산구,4627. 효창공원앞역 5번출구 옆,202106,543
11341,용산구,4629. 한강초교보도육교 앞,202106,1398
11342,용산구,800. 목월공원 앞,202106,1647
11343,용산구,802. 한강진역 2번 출구 앞,202106,518
11344,용산구,803. 한남초교 앞 보도육교,202106,156
11345,용산구,805. 문배어린이공원 앞,202106,1221
11346,용산구,806. 전자랜드 본관 앞,202106,1143
11347,용산구,807. 서울역 12번 출구 앞,202106,1080
11348,용산구,808. 서빙고동 금호맨션 앞,202106,542
11349,용산구,809. 한남 유수지 복개주차장,202106,1145
11350,용산구,810. 이태원지하보도,202106,786
11351,용산구,811. 녹사평역1번출구,202106,994
11352,용산구,812. 용산전쟁기념관,202106,260
11353,용산구,813. 삼각지역 3번출구,202106,1102
11354,용산구,815. LIG강촌아파트 103동앞,202106,1972
11355,용산구,816. 신용산역 6번출구 앞,202106,2111
11356,용산구,817. 삼각지역 4번출구 앞,202106,1358
11357,용산구,818. 숙명여대 입구 교차로,202106,1901
11358,용산구,819. 선린인터넷 고등학교,202106,1465
11359,용산구,820. 청파동입구 교차로,202106,1136
11360,용산구,822. 이촌1동 마을공원,202106,422
11361,용산구,823. 효창동주민센터 앞,202106,319
11362,용산구,825. 서빙고동 주민센터 앞,202106,3546
11363,용산구,827. 국군복지단,202106,134
11364,용산구,828. 숙대입구역 8번,202106,1146
11365,용산구,829. 베르가모앞,202106,2449
11366,용산구,830. 청암자이아파트앞,202106,482
11367,용산구,831. 이태원관광특구입구,202106,264
11368,용산구,832. 이촌1동 주민센터 뒤,202106,1734
11369,용산구,834. 효창공원앞역 3번출구 뒤,202106,1819
11370,용산구,835. 남영역 건너편,202106,1243
11371,용산구,836. 현대자동차서비스 앞,202106,1156
11372,용산구,837. 한남나들목 입구,202106,2627
11373,용산구,838. 숙대입구역 4번출구,202106,1659
11374,용산구,839. 보광동 삼성리버빌아파트 앞,202106,1324
11375,용산구,840. 용산 파크타워 앞,202106,641
11376,용산구,841. 신용산역 1번 출구,202106,2327
11377,용산구,843. 녹사평역 광장,202106,544
11378,용산구,844. 이촌2동 동원베네스트 아파트 앞,202106,1157
11379,용산구,845. 용산 선인상가,202106,773
11380,용산구,846. 용산중학교,202106,1169
11381,용산구,847. 국방부민원실옆,202106,457
11382,용산구,848. 삼각지12번 출구,202106,577
11383,용산구,849. 삼각지 자이아파트,202106,1696
11384,용산구,850. KCC용산월츠타워,202106,870
11385,용산구,851.효창 푸르지오 앞,202106,424
11386,용산구,852.청암자이APT(103동),202106,838
11387,용산구,853.용산역 맞은편,202106,4703
11388,용산구,854.HID 유족동지회 앞,202106,189
11389,용산구,855.이촌역5번출구 앞,202106,122
11390,용산구,857. 현대 안성타워,202106,484
11391,용산구,858.녹사평역3번 출구,202106,273
11392,용산구,859.남산공원 야외식물원 앞,202106,77
11393,용산구,860.LG한강 자이아파트 앞,202106,2175
11394,용산구,863.이촌역2번 출구,202106,337
11395,용산구,864.순천향대학병원(한남오거리),202106,897
11396,용산구,865.하얏트호텔 앞,202106,52
11397,용산구,866.브라운스톤 남산아파트,202106,646
11398,용산구,867.서빙고역 광장(1번출구),202106,503
11399,용산구,869.노들섬 동측 앞,202106,430
11400,용산구,870.노들섬 서측 앞,202106,3711
11401,은평구,4652. 신사두산위브2차아파트 앞,202106,1217
11402,은평구,4653. LG 베스트샵 앞,202106,882
11403,은평구,4654. OK부동산 앞,202106,777
11404,은평구,4657. 다이소앞,202106,1312
11405,은평구,4658. 녹번역1번출구앞,202106,439
11406,은평구,4659. 커피데이응암동지점,202106,1011
11407,은평구,4663. 삼성디지털은평불광점앞,202106,583
11408,은평구,4665. 김영혜손뜨개 앞,202106,614
11409,은평구,4667. 폭포동입구 교차로,202106,404
11410,은평구,4668. 기자촌사거리,202106,256
11411,은평구,4671. 청구성심병원 앞,202106,732
11412,은평구,4672. 준빌딩 앞,202106,581
11413,은평구,4673. 골드제련앞,202106,665
11414,은평구,4674. 녹번역e편한세상 캐슬 정문 앞,202106,1233
11415,은평구,4676. 갈현1동 주민센터,202106,416
11416,은평구,4677. 백련산 SK뷰 아이파크 해모로 아파트 앞,202106,464
11417,은평구,900. 은평예술회관,202106,958
11418,은평구,901. 응암1동사무소,202106,1003
11419,은평구,902. 진관동 은빛초등학교,202106,526
11420,은평구,903. 은평뉴타운 아이파크,202106,932
11421,은평구,904. 은평뉴타운 푸르지오,202106,885
11422,은평구,905. 구파발역 2번출구,202106,2313
11423,은평구,906. 연신내역 5번출구150M 아래,202106,3614
11424,은평구,907. CJ 드림시티,202106,4813
11425,은평구,908. 구산역 4번출구,202106,1382
11426,은평구,909. 백련산 힐스테이트 3차,202106,812
11427,은평구,911. 은평평화공원(역촌역4번출구),202106,2335
11428,은평구,912. 응암오거리,202106,2708
11429,은평구,913. 이마트 은평점,202106,3374
11430,은평구,914. 새절역 2번출구,202106,3362
11431,은평구,915. 증산역 4번출구,202106,1980
11432,은평구,916. 평생학습관 앞,202106,1258
11433,은평구,917. 녹번역 4번출구,202106,1464
11434,은평구,919. 서울혁신파크,202106,1080
11435,은평구,921. 신도고등학교,202106,311
11436,은평구,922. 연신내역 4번출구,202106,771
11437,은평구,923. 국민은행 연서지점,202106,922
11438,은평구,924. 메뚜기다리,202106,217
11439,은평구,925. 불광역 2번출구,202106,830
11440,은평구,927. 연신내역 3번출구 인근,202106,772
11441,은평구,928. 은평역사한옥박물관,202106,509
11442,은평구,930. 구 서부경찰서 건너편,202106,1015
11443,은평구,931. 역촌파출소,202106,3790
11444,은평구,932. 예일여중,202106,1238
11445,은평구,933. LG서비스 역촌점,202106,2068
11446,은평구,934. 신사동 성당,202106,449
11447,은평구,937. 상림마을 롯데캐슬2단지 옆,202106,131
11448,은평구,938. 금암 문화공원,202106,223
11449,은평구,939. 은평구청 교차로,202106,756
11450,은평구,941. 은평뉴타운 도서관,202106,624
11451,은평구,942. 상림마을 생태공원,202106,534
11452,은평구,943. 은평구청 보건소,202106,2081
11453,은평구,945. 기자촌 사거리,202106,263
11454,은평구,946. 독바위역,202106,790
11455,은평구,947. 연신내 선일하이츠빌 정류소,202106,683
11456,은평구,948. 디지털미디어 시티역 4번출구(DMC역),202106,899
11457,은평구,949. 연신내역 1번 출구,202106,1399
11458,은평구,950. 구산역 2번 출구,202106,2063
11459,은평구,952. 서울연신중학교,202106,557
11460,은평구,953. 서울연신초등학교,202106,746
11461,은평구,954. 은평뉴타운구파발9단지,202106,786
11462,은평구,956. 응암시장교차로,202106,2741
11463,은평구,958. 신한은행 응암동 지점 앞,202106,1333
11464,은평구,959. 구파발10단지 인근,202106,448
11465,은평구,960. 구파발역 환승센터,202106,1337
11466,은평구,961. 불광역 9번 출구,202106,1856
11467,은평구,962. 은평뉴타운 힐데스하임,202106,1518
11468,은평구,963. 대호프라자아파트,202106,1026
11469,은평구,964. 북한산힐스테이트 7차아파트,202106,636
11470,은평구,965. 서울특별시 은평병원,202106,646
11471,은평구,966. 서울혁신파크1,202106,512
11472,은평구,967. 서울혁신파크2,202106,515
11473,은평구,968. 은평뉴타운 상림마을 13단지,202106,233
11474,은평구,969. 은평 지웰테라스,202106,347
11475,은평구,971. 역촌 센트레빌 아파트,202106,441
11476,은평구,972. 수색역,202106,1368
11477,은평구,973.제각말푸르지오 5-1단지 아파트,202106,310
11478,은평구,974.연신초등학교옆 마을마당,202106,225
11479,은평구,975.백련산 힐스테이트상가앞,202106,567
11480,은평구,976.진관고등학교앞,202106,701
11481,은평구,977.신도중학교앞,202106,323
11482,은평구,978.녹번 힐스테이트상가앞,202106,364
11483,은평구,979.원풍빌라앞,202106,729
11484,은평구,982.유니클로 은평점앞,202106,959
11485,은평구,984.상신초등학교앞 버스정류장,202106,1474
11486,은평구,985.은평온누리약국앞,202106,1180
11487,은평구,989.응암 꼬꼬닭치킨호프 앞,202106,1627
11488,은평구,991.흥국사 정류장,202106,143
11489,은평구,992.북한산입구 정류장,202106,415
11490,은평구,993.은평뉴타운 은뜨락아파트앞,202106,773
11491,은평구,994.북한산생태공원입구(교통섬),202106,348
11492,은평구,995.은평다목적체육관,202106,478
11493,은평구,996.응암역 1번출구,202106,4494
11494,정비센터,88888.영남배송,202106,4
11495,정비센터,9997.강남센터,202106,26
11496,정비센터,9998. 영남주차장 정비센터,202106,5
11497,정비센터,99999. 영남단말기정비,202106,6
11498,정비센터,도봉정비센터,202106,1
11499,정비센터,상담센터,202106,191
11500,정비센터,상암센터 정비실,202106,5
11501,정비센터,위트콤,202106,10
11502,정비센터,중랑센터,202106,17
11503,정비센터,천왕센터,202106,0
11504,정비센터,천호센터,202106,1
11505,종로구,301. 경복궁역 7번출구 앞,202106,1753
11506,종로구,302. 경복궁역 4번출구 뒤,202106,3048
11507,종로구,303. 광화문역 1번출구 앞,202106,2146
11508,종로구,305. 종로구청 옆,202106,2435
11509,종로구,306. 광화문역 7번출구 앞,202106,1719
11510,종로구,307. 서울역사박물관 앞,202106,1188
11511,종로구,308. 광화문 S타워 앞,202106,2171
11512,종로구,309. 광화문역 6번출구 옆,202106,1360
11513,종로구,314. 국립현대미술관,202106,1497
11514,종로구,316. 종각역 1번출구 앞,202106,2178
11515,종로구,326. 안국역 5번출구 앞,202106,1719
11516,종로구,327. 낙원상가 옆,202106,1581
11517,종로구,328. 탑골공원 앞,202106,906
11518,종로구,329. 청계2가 사거리 옆,202106,1627
