대여소 그룹,대여소 명,대여 일자 / 월,대여 건수
종로구,363. 신설동역 11번출구 뒤,202105,1677
종로구,364. 창신역 1번출구 앞,202105,476
종로구,367. 독립문역 3-1번출구,202105,1179
종로구,368. SK 서린빌딩 앞,202105,1285
종로구,369. 광화문 시민열린마당,202105,1457
종로구,385. 종각역 5번출구,202105,1594
종로구,388. 동성중학교 앞,202105,665
종로구,393. 동대문역 8번 출구,202105,2372
종로구,394. 경희궁 자이 3단지,202105,963
종로구,395. 경희궁 자이 2단지,202105,1218
종로구,397. 종묘공영주차장 건너편,202105,479
종로구,446. 상명대입구,202105,634
종로구,447. 신영동삼거리,202105,103
종로구,449. 일성아파트,202105,263
종로구,450. 효자동 삼거리,202105,760
종로구,451. 청와대앞길,202105,197
종로구,452. 동대문 종합시장 버스정류장,202105,491
종로구,453. 종로오가 지하쇼핑센터 14번출구,202105,984
종로구,454. 종로2가 버스정류장 (종각방향),202105,1085
종로구,455. 삼익한의원,202105,875
종로구,456. 숭인2동 주민센터 입구 (이강3대냉면),202105,1167
종로구,457. 종로꽃시장 입구 옆,202105,886
종로구,458. 광화문역 5번출구,202105,2363
종로구,461. 서울지방경찰청,202105,1141
종로구,462. 신영동삼거리(북악터널방향),202105,185
종로구,464. 삼청동 골목,202105,1026
종로구,465. 삼청공원 앞,202105,191
종로구,"4702. 평창동 꽃여울(꽃집),스타벅스 앞",202105,161
종로구,4703. 쌍용아파트2단지 정문,202105,7
종로구,4704. 쌍용아파트2단지 상가앞,202105,18
종로구,4705. 웰니스센터(민방위교육장 앞),202105,861
종로구,4707. 청계3가 사거리,202105,430
종로구,4708. 조계사앞사거리(파리바케트앞),202105,1003
종로구,4709. 천지인 오피스텔 앞,202105,93
종로구,4710. 자교교회 앞,202105,1507
종로구,4711. 올림픽기념 국민생활관 로터리,202105,1021
종로구,4713. 현대 뜨레비앙 아파트 앞,202105,979
종로구,486. 평창동주민센터 앞,202105,136
중구,300. 정동사거리,202105,1150
중구,3013.서울지방고용노동청 앞,202105,919
중구,310. 청계광장 옆,202105,1492
중구,318. 광교사거리 남측,202105,717
중구,320. 을지로입구역 4번출구 앞,202105,1130
중구,321. KEB 하나금융그룹 명동사옥 옆,202105,818
중구,322. 명동성당 앞,202105,489
중구,324. 신세계백화점 본점 앞,202105,702
중구,331. 을지로2가 사거리 북측,202105,549
중구,332. 을지로2가 사거리 남측,202105,722
중구,336. 티마크 호텔 앞,202105,734
중구,346. 맥스타일 앞,202105,1323
중구,347. 동대문역사문화공원역 9번출구 앞,202105,570
중구,370. 시청역(2호선) 9번출구 뒤,202105,2159
중구,371. 동대입구역 6번출구 뒤,202105,364
중구,372. 약수역 3번출구 뒤,202105,731
중구,374. 청구역 2번출구 앞,202105,1323
중구,375. 다산 어린이공원,202105,1518
중구,378. 청계7가 사거리,202105,1647
중구,379. 서울역9번출구,202105,967
중구,380. CJ제일제당 앞,202105,1148
중구,381. 장충체육관,202105,90
중구,382. 약수역 10번출구 앞,202105,669
중구,383. 신당역 12번 출구 뒤,202105,2159
중구,384. 종로학원본원,202105,247
중구,387. 훈련원공원주차장 앞,202105,1246
중구,389. 을지로4가역 1번출구,202105,746
중구,390. 충무로역 1번출구,202105,1387
중구,391. 정동길입구,202105,931
중구,398. 을지로3가역 3번출구,202105,1427
중구,399. 서울역 센트럴 자이아파트,202105,820
중구,428. 명보사거리,202105,286
중구,429. 송도병원,202105,254
중구,430. KEB하나은행 장충동지점,202105,535
중구,431. 청계천 영도교,202105,2586
중구,433. 을지로입구역 2번출구,202105,1279
중구,434. 신당 래미안 버스정류장,202105,385
중구,435. SK 남산빌딩,202105,447
중구,441.염천교사거리,202105,421
중구,442.서울역 서부,202105,519
중구,443.호암아트홀,202105,350
중구,445.대한상공회의소,202105,985
중구,466.롯데호텔,202105,546
중구,467.한국은행,202105,297
중구,468.웨스틴 조선호텔,202105,463
중구,469.회현역 1번출구,202105,236
중구,470.회현역 7번출구,202105,337
중구,471.회현사거리 남측,202105,475
중구,472.삼일교(시그니쳐 타워),202105,663
중구,473.을지로4가역 9번출구,202105,1116
중구,474.동대문역사문화공원역 1번출구 뒤편,202105,1418
중구,475.DDP 패션몰,202105,822
중구,4752. 삼성사이버빌리지아파트,202105,323
중구,4753. 우리은행 서소문금융센터,202105,394
중구,476.광희문,202105,553
중구,4760. 서울역 7번출구,202105,152
중구,4761. 탐앤탐스 을지로3가점,202105,263
중구,4762. 국제빌딩,202105,413
중구,4765. 동대문디자인플라자,202105,1276
중구,4766. 서소문성지역사박물관,202105,290
중구,4768. 서울도시건축전시관,202105,1944
중구,477.앰배서더 호텔 주변,202105,249
중구,4772. 중앙일보,202105,209
중구,4774. 을지로입구역 8번출구,202105,435
중구,4775. 을지로지하쇼핑센터,202105,555
중구,4776. 신세계면세점,202105,416
중구,4778. 대신파이낸스센터,202105,528
중구,4779. 태극당,202105,528
중구,4781. 브라운스위트레지던스,202105,449
중구,4782. 서소문역사공원,202105,274
중구,4784. 중부경찰서앞 사거리,202105,309
중구,4785. 롯데시티호텔,202105,382
중구,479.동대입구역 3번 출구,202105,238
중구,4791. 명동역9번 출구,202105,1018
중구,4792. 퇴계로4가 교차로(중구청),202105,1003
중구,4793. 동대문역사문화공원역 5번출구,202105,487
중구,4794. 서울역 서부교차로(3),202105,143
중구,4796. 부산은행,202105,1158
중구,480.약수역 6번 출구,202105,578
중구,481.신당역 10번 출구,202105,752
중구,482.예수소망교회,202105,59
중구,483.남산타운아파트 버스정류장,202105,379
중구,484.도동삼거리,202105,158
중구,485.서울역5번출구,202105,895
중구,826. 서울역 서부교차로2,202105,1397
중랑구,1401. 극동늘푸른아파트,202105,1889
중랑구,1402. 금란주차장 앞,202105,1355
중랑구,1403. 중화빌딩 앞 (동부시장),202105,1271
중랑구,1404. 동일로 지하차도,202105,1387
중랑구,1405. 망우역 1번출구,202105,1095
중랑구,1406. 망우청소년수련관,202105,162
중랑구,1407. 먹골역 1번출구 뒤,202105,1106
중랑구,1408. 먹골역 6번출구 앞,202105,1096
중랑구,1410. 면목 대원칸타빌아파트,202105,239
중랑구,1411. 상봉시장앞 교차로 한성빌딩 앞,202105,1482
중랑구,1412. 면목초등학교,202105,631
중랑구,1413. 봉화산역 5번출구 뒤,202105,1172
중랑구,1414. 사가정역 1번출구,202105,2790
중랑구,1416. 상봉역 3번출구,202105,1289
중랑구,1418. 새솔초등학교,202105,331
중랑구,1420. 신내어울공원 앞,202105,749
중랑구,1421. 신내역 4번출구,202105,210
중랑구,1422. 신내우디안아파트 1단지,202105,260
중랑구,1424. 양원역 2번출구,202105,233
중랑구,1425. 용마문화복지센터,202105,813
중랑구,1426. 면목도시개발아파트 1동 앞,202105,448
중랑구,1427. 용마산역 1번출구,202105,352
중랑구,1428. 원묵고등학교,202105,599
중랑구,1429. 장안중학교,202105,1027
중랑구,1430. 중랑구청,202105,735
중랑구,1431. 중랑구청 사거리,202105,1564
중랑구,1433. 중화역 2번출구,202105,1776
중랑구,1435. 능산삼거리,202105,188
중랑구,1436. 영풍마드레빌,202105,785
중랑구,1437. 늘푸른공원 앞,202105,1545
중랑구,1438. 홈플러스 신내점 앞,202105,2254
중랑구,1440. 하나은행 면목지점,202105,1392
중랑구,1441. 신내능말공원,202105,520
중랑구,1442. (구)신한은행 중랑교지점,202105,1753
중랑구,1443. 구립망우청소년독서실,202105,479
중랑구,1444. 면목4치안센터,202105,1374
중랑구,1445. 용마지구대,202105,248
중랑구,1446. 중랑전화국 교차로,202105,1502
중랑구,1447. 면목역 3번출구,202105,2500
중랑구,1448. 코스트코 상봉점,202105,2295
중랑구,1449. 상봉역 1번출구,202105,2257
중랑구,1450. 화랑대역 7번출구,202105,1559
중랑구,1451. 중랑세무서,202105,3090
중랑구,1452. 겸재교 진입부,202105,2845
중랑구,1453. 중랑캠핑숲,202105,274
중랑구,1454. 한국전력공사(동대문 중랑지사),202105,773
중랑구,1455. 상봉역 2번 출구,202105,1674
중랑구,1456. 상아빌딩(우림시장 교차로),202105,1092
중랑구,1457. 동원사거리,202105,955
중랑구,1458. 상봉터미널2,202105,1694
중랑구,1459. 용마한신아파트사거리,202105,427
중랑구,1461.동양엔파트 앞,202105,1255
중랑구,1462.동부시장 북문 앞,202105,1564
중랑구,1463.중랑구민회관,202105,276
중랑구,1464.중화역 4번출구,202105,1012
중랑구,1465.중랑공영차고지 옆,202105,856
중랑구,1466.두산대림아파트 삼거리,202105,486
중랑구,1467.sk신내 주유소앞(용마산로),202105,177
중랑구,1468.먹골역 7번 출구,202105,608
중랑구,1469.먹골역 4번출구,202105,964
중랑구,1470.중화동 우리은행 앞,202105,1305
중랑구,1471.동양쇼핑 정류소 앞,202105,1467
중랑구,1472.영성빌딩(PAT),202105,594
중랑구,1473.중랑역 1번 출구(중화문화복지센터),202105,1306
중랑구,1474.서울중랑우체국,202105,859
중랑구,1477.면목삼익아파트 앞,202105,433
중랑구,1478.홈플러스 상봉점 앞,202105,1541
중랑구,1479.면목 홈플러스 2,202105,1549
중랑구,1480. 용마지구대 옆,202105,456
중랑구,4802. 새우개마을,202105,186
중랑구,4803. 상봉2동 주민센터 앞,202105,539
중랑구,4804. 동서울농협 앞,202105,1176
중랑구,4807. 라코지스테이 앞,202105,374
중랑구,4808. 신내2동 주민센터 앞,202105,424
중랑구,"4809. 동성1,2차 아파트 앞",202105,1125
중랑구,4811. 한양수자인아파트 앞,202105,263
중랑구,4812. 묵동 이마트 앞,202105,1075
중랑구,4813. 망우로 버거킹 앞,202105,1448
중랑구,4815. 중랑데시앙플렉스 앞,202105,39
강남구,2301. 현대고등학교 건너편,202106,3144
강남구,2302. 교보타워 버스정류장(신논현역 3번출구 후면),202106,1192
강남구,2303. 논현역 7번출구,202106,1358
강남구,2304. 신영 ROYAL PALACE 앞,202106,155
강남구,2305. MCM 본사 직영점 앞,202106,357
강남구,2306. 압구정역 2번 출구 옆,202106,1287
강남구,2307. 압구정 한양 3차 아파트,202106,260
강남구,2308. 압구정파출소 앞,202106,515
강남구,2309. 청담역(우리들병원 앞),202106,392
강남구,2310. 청담동 맥도날드 옆(위치),202106,478
강남구,2311. 학동로 래미안 아파트 앞,202106,312
강남구,2312. 청담역 13번 출구 앞,202106,485
강남구,2313. 금원빌딩 앞,202106,1004
강남구,2314. 청담나들목입구,202106,759
강남구,2315. 봉은사역 5번출구 옆,202106,576
강남구,2316. 삼성역 8번출구,202106,1363
강남구,2317. 삼성도로공원,202106,1110
강남구,2318. 삼성중앙역4번출구(문화센터더 리빌),202106,406
강남구,2319. 포스코사거리 서측(수협 삼성동 지점),202106,703
강남구,2320. 도곡역 대치지구대 방향,202106,609
강남구,2321. 학여울역 사거리,202106,693
강남구,2322. 삼성역 3번 출구,202106,817
강남구,2323. 주식회사 오뚜기 정문 앞,202106,541
강남구,2324. 천주교 대치 2동 교회 옆,202106,1180
강남구,2325. 대치동 버거킹대치점,202106,843
강남구,2326. 대치동 삼성로,202106,454
강남구,2327. 뱅뱅사거리 랜드마크타워 앞,202106,1142
강남구,2328. 르네상스 호텔 사거리 역삼지하보도 7번출구 앞,202106,557
강남구,2329. 르네상스호텔사거리 역삼지하보도 2번출구,202106,360
강남구,2330. 스타벅스 앞,202106,671
강남구,2331. 동영문화센터앞,202106,539
강남구,2332. 선릉역3번출구,202106,1301
강남구,2333. 양재역 3번출구 주변,202106,1058
강남구,2334. 삼호아파트 2동 ( 간선도로),202106,179
강남구,2335. 3호선 매봉역 3번출구앞,202106,1556
강남구,2336. 강남세브란스교차로 래미안그레이튼 104동 앞,202106,327
강남구,2337. 대모산입구역 2번출구 앞,202106,394
강남구,2339. 현대아파트 정문 앞,202106,463
강남구,2340. 삼호물산버스정류장(23370) 옆,202106,2318
강남구,2341. 일원역 4~5번 출구 사이,202106,681
강남구,2342. 대청역 1번출구 뒤,202106,2133
강남구,2343. 세곡사거리 대왕파출소 앞,202106,109
강남구,2344. 리엔파크 2단지 앞,202106,604
강남구,2347. 두산건설 본사,202106,146
강남구,2348. 포스코사거리(기업은행),202106,2139
강남구,2349. 역삼빌딩 앞(하나은행 옆),202106,322
강남구,2350. 래미안그레이튼102동앞,202106,302
강남구,2351. 청소년수련관(수영장)앞,202106,277
강남구,2352. 서울본부세관(건설회관 앞),202106,140
강남구,2353. 강남구청역 2번출구 뒤,202106,488
강남구,2354. 청담역 2번출구,202106,233
강남구,2355. 삼성역 5~6번 출구 사이,202106,1588
강남구,2356. 강남구청,202106,477
강남구,2357. 르네상스호텔사거리 역삼지하보도 3번출구 앞 (더 오번 빌딩 명동칼국수 앞),202106,327
강남구,2358. 구룡초사거리 (현대아파트10동 앞 ),202106,349
강남구,"2359. 국립국악중,고교 정문 맞은편",202106,1009
강남구,2360. 도곡1동 주민센터 교차로,202106,494
강남구,2361. 압구정역 교차로,202106,992
강남구,2362. 신사동 가로수길 입구,202106,957
강남구,2363. 강남 을지병원 교차로,202106,380
강남구,2364. 도산대로 렉서스 앞,202106,750
강남구,2365. K+ 타워 앞,202106,1090
강남구,2368. 도곡동 경남아파트 건너편,202106,213
강남구,2369. KT선릉타워,202106,1014
강남구,2370. 한티역 3번출구,202106,292
강남구,2371. 한국우편사업진흥원,202106,121
강남구,2372. 대치역 사거리,202106,1027
강남구,2373. 개포동역 사거리,202106,1368
강남구,2375. 수서역 1번출구 앞,202106,1048
강남구,2376. 수서역 6번출구 앞,202106,308
강남구,2377. 수서역 5번출구 뒤,202106,3085
강남구,2380. 삼성동베이직하우스앞,202106,425
강남구,2381. 언주역 6번출구앞,202106,495
강남구,2382. 역삼동 sk뷰 501동앞,202106,296
강남구,2383. 보금자리정원,202106,224
강남구,2384. 자곡사거리,202106,2288
강남구,2385. 학동역,202106,787
강남구,2386. 크린랩 본사,202106,323
강남구,2387. 래미안강남힐즈 사거리,202106,1211
강남구,2388. 강남구 도시관리공단,202106,222
강남구,2389. 경기여자고등학교 후문 (삼성로3길 입구),202106,652
강남구,2390. 구룡마을 입구 (래미안블레스티지 아파트),202106,271
강남구,2391. 구룡터널 입구(개포1단지아파트),202106,5
강남구,2392. 구룡산 입구 (구룡산 서울둘레길 입구),202106,74
강남구,2393. 구룡사 앞 교차로 (보도육교),202106,56
강남구,2394. 개포래미안포레스트아파트 107동 앞,202106,770
강남구,2395. 개포1단지아파트 입구 (보도육교),202106,34
강남구,2396. 영동3교 북단(우성캐릭터 앞 보도),202106,694
강남구,2398. 더라움,202106,253
강남구,2401. 밀알학교 입구 (삼성서울병원 입구),202106,278
강남구,2403. 공무원연금매점 교차로 (개포주공9단지 입구),202106,217
강남구,2404. 대모산입구역 4번 출구 앞,202106,1016
강남구,2405. 청담공원앞 교차로,202106,688
강남구,2406. 논현동 광명빌딩 앞,202106,442
강남구,2407. 역삼.서초.삼성 세무서 앞 (역삼빌딩 앞),202106,1451
강남구,2408. 강남한양수자인아파트,202106,1079
강남구,2409. 역삼동 디오슈페리움 (우성아파트 사거리),202106,795
강남구,2410. 포스코피앤에스타워 (역삼역 3번출구 부근),202106,782
강남구,2411. 세곡동 성당,202106,809
강남구,2412. 일원1동 주민센터,202106,1795
강남구,2413.도곡역 1번 출구,202106,945
강남구,2414. 도곡역 아카데미스위트 앞,202106,1102
강남구,2415.한티역 롯데백화점 앞,202106,860
강남구,2416.한티역 6번 출구,202106,246
강남구,2417.선정릉 디캠프(D.CAMP)앞,202106,263
강남구,2418.봉은사역 7번 출구,202106,712
강남구,"2419.봉은사역 1,2번 출구",202106,589
강남구,2420.학여울역 사거리(LG베스트샵 앞),202106,925
강남구,2421. 신논현역 4번출구,202106,754
강남구,2422.수서동 성당 맞은편,202106,741
강남구,2423.영희초교 사거리(래미안개포루체하임),202106,1133
강남구,2425.세곡동 사거리(대왕초등학교 정류장),202106,209
강남구,2426.강남한신휴플러스 6단지,202106,451
강남구,2427.개포고등학교 정문앞,202106,586
강남구,2428.롯데리아 개포점앞,202106,502
강남구,2429.압구정로데오역 6번출구,202106,1229
강남구,2430.강남파이낸스센터앞(역삼역2번출구),202106,487
강남구,2431.대치역 7번출구,202106,1317
강남구,3602. 한국지역난방공사강남지사,202106,317
강남구,3603. 삼성역 2번출구,202106,805
강남구,3604. 삼성중앙역 5번출구(하이마트앞),202106,434
강남구,3605. 봉은사역6번출구(현대아이파크타워앞),202106,820
강남구,3606. 신사동주민센터 옆,202106,875
강남구,3609. 언주초등학교 입구,202106,316
강남구,3610. 윗반마을 입구,202106,112
강남구,3611. 방죽마을 입구,202106,352
강남구,3612. 은곡마을,202106,422
강남구,3614. 은마아파트 입구 사거리,202106,783
강남구,3615. 서울 논현동우체국 앞,202106,241
강남구,3616. 역삼중학교 앞(체육관 방향),202106,202
강남구,3618. 서울율현초교 삼거리,202106,345
강남구,3620. 청담역 11번 출구,202106,62
강남구,3621. 휘문고교 사거리,202106,192
강남구,3622. 은마아파트입구 사거리,202106,129
강남구,3623. 일원에코파크 앞(개포로 방면),202106,738
강남구,3624. 대모산입구역 7번 출구 앞,202106,99
강남구,3627. 압구정나들목,202106,2595
강남구,3628. 역삼1동 주민센터,202106,833
강남구,3629. 청담사거리(신한오피스텔빌딩 앞),202106,449
강남구,3630. 개포우성6차아파트 정문 앞,202106,350
강남구,3634. 국악고교 앞 교차로,202106,217
강남구,3636. 삼성중앙역·플래티넘아파트 정류소,202106,30
강남구,3637. 세곡데이케어센터,202106,109
강남구,3638. 신청담나들목,202106,51
강남구,3640. 일원1동주민센터앞 사거리,202106,49
강동구,1001. 광진교 남단 사거리(디지털프라자앞),202106,2037
강동구,1002. 해공공원(천호동),202106,3027
강동구,1003. 해공도서관앞,202106,1188
강동구,1004. 삼성광나루아파트 버스정류장,202106,1533
강동구,1006. 롯데캐슬 115동앞,202106,391
강동구,1007.암사동 선사유적지,202106,147
강동구,1008. 암사역 3번출구(국민은행앞),202106,4292
강동구,1009. 천호역4번출구(현대백화점),202106,5088
강동구,1010. 강동세무서,202106,2719
강동구,1011. LIGA 아파트 앞,202106,3050
강동구,1012. 서울 상운차량,202106,1352
강동구,1013. 강동구청역 1번 출입구,202106,1787
강동구,1014. 강동구평생학습관앞,202106,1333
강동구,1015. 샛마을 근린공원,202106,897
강동구,1016. 해뜨는 주유소옆 리엔파크 109동앞,202106,841
강동구,1017. 맥도날드(길동),202106,2310
강동구,1018. 둔촌 주공 GS 맞은편,202106,711
강동구,1019. 다성이즈빌아파트(호원대 대각선 맞은편),202106,3509
강동구,1020. 강동경찰서,202106,3344
강동구,1021. 강일동 리슈빌 빌딩앞,202106,2113
강동구,1022. 길동 사거리(초소앞),202106,2078
강동구,1023. 한국종합기술사옥 앞,202106,2786
강동구,1024. 강동구청 앞,202106,3218
강동구,1025. 상일초등학교,202106,827
강동구,1026. 대명초교 입구 교차로,202106,662
강동구,1027. 프라자 아파트 앞,202106,1359
강동구,1028. 포레스 주상복합 빌딩,202106,2028
강동구,1029. 롯데 시네마,202106,2927
강동구,1030. 미호 플랜트 앞,202106,1149
강동구,1031. 올림픽로 836(아리수로),202106,850
강동구,1032. 선사고등학교,202106,910
강동구,1033. 고덕동 아남아파트,202106,927
강동구,1034. 고덕동 래미안 힐스테이트,202106,667
강동구,1035. 고덕역 4번출구,202106,1393
강동구,1036. 고덕동 주양쇼핑,202106,1436
강동구,1037. 강일리버파크 6단지,202106,393
강동구,1038. 강일 다솜 어린이 공원,202106,406
강동구,1039. 고덕초등학교,202106,202
강동구,1041. 묘곡초등학교,202106,1055
강동구,1042. 강일리버파크 2~5단지,202106,833
강동구,1044. 굽은다리역,202106,4512
강동구,1047. 건강보험 강동지사kt,202106,2218
강동구,1048. 동부기업(둔촌동),202106,2309
강동구,1049. 강일리버파크 10단지,202106,831
강동구,1050. 둔촌역 3번 출입구,202106,4365
강동구,1051. 양지시장 (용성약국앞) 입구,202106,1206
강동구,1052. 리싸이클시티,202106,176
강동구,1053. 동명근린공원 진입로 (아리수로),202106,372
강동구,1054. 말우물 어린이 공원,202106,354
강동구,1056. 강일리버파크 7~11단지,202106,523
강동구,1057. 능골근린공원,202106,995
강동구,1058. 고덕숲 아이파크 1,202106,865
강동구,1059. 래미안 강동팰리스(102동),202106,1276
강동구,1060. 천일초교 사거리,202106,1122
강동구,1061. 천호초교 입구 사거리(일주빌딩),202106,1423
강동구,1062. 고덕숲 아이파크 2,202106,295
강동구,1063.강동롯데캐슬퍼스트 아파트(관리동),202106,551
강동구,1064.중앙보훈병원역 1번출구,202106,461
강동구,1065.보훈병원 정문옆(중앙대영약국),202106,751
강동구,1066.생태공원앞 교차로(조명탑),202106,359
강동구,1067.한영중고앞사거리,202106,582
강동구,1068.명일파출소,202106,803
강동구,1069.강동경희대학교병원 입구,202106,503
강동구,1070.(시립)고덕평생학습관,202106,515
강동구,1071.명일근린공원공동체텃밭,202106,495
강동구,1072.고덕역 5번출구,202106,1273
강동구,1073.SSTS 몰 앞,202106,822
강동구,1074.대명초교입구 사거리,202106,1511
강동구,1075.천동초교 삼거리,202106,1523
강동구,1076.전자랜드 길동점,202106,2051
강동구,1077.강동역 1번출구 앞,202106,2479
강동구,1078.둔촌사거리,202106,2461
강동구,1079.강일동입구교차로,202106,432
강동구,1080.엘웨딩,202106,1138
강동구,1081.트레빌빌딩,202106,999
강동구,1082.중앙보훈병원역3번출구,202106,376
강동구,1083.광문고교사거리(아이파크),202106,842
강동구,1084. 윤선생빌딩(JYP사옥),202106,2719
강동구,1085.래미안 솔베뉴(고덕로),202106,900
강동구,1086.래미안 솔베뉴(구천면로),202106,916
강동구,1088.풍납사거리(강동),202106,1414
강동구,1089.고덕 래미안힐스테이트(201동),202106,316
강동구,1090.상일동역 2번출구 앞,202106,3776
강동구,3539. 서원마을,202106,232
강동구,3652. 한영외국어고등학교,202106,292
강동구,3653. 강동리버스트4단지아파트 404동 앞,202106,702
강동구,3654. 강동리버스트4단지아파트 405동 앞,202106,592
강동구,3655. 둔촌신성미소지움아파트,202106,581
강동구,3656. 둔촌푸르지오아파트,202106,1086
강동구,3657. 서울천호동우체국,202106,1410
강동구,3658. 프라이어팰리스아파트,202106,748
강동구,3659. 명일초등학교 옆,202106,210
강동구,3661. 명일동신동아아파트 앞,202106,270
강동구,3663. 암사정수센터교차로(강동롯데캐슬퍼스트아파트),202106,353
강동구,3664. 맥도날드 서울둔촌DT점 앞,202106,1172
강동구,3665. 고덕센트럴 아이파크상가 앞,202106,741
강동구,3668. 성내삼성아파트,202106,2115
강동구,3671. 둔촌동역교차로,202106,1636
강동구,3673. 강동리버스트6단지,202106,690
강동구,3674. 강동리버스트7단지,202106,504
강동구,3675. 강동리버스트8단지,202106,675
강동구,3676. 강동리엔파크9단지,202106,625
강동구,3677. 강동구음식물재활용센터,202106,101
강동구,3680. 강동역3번출구,202106,1810
강동구,3681. 길동 마루빌딩,202106,2232
강동구,3682. 길동 동호빌딩,202106,354
강동구,3683. KT&G강동지사,202106,1227
강동구,3685. 강동리엔파크14단지(1401동 앞),202106,848
강동구,3687. 신명초교입구 교차로,202106,669
강동구,3688. 상일동산(동아아파트앞 교차로),202106,239
강북구,"1501. 미아역 3번,4번 출구 사이",202106,1884
강북구,1503. 이디야 커피 수유역점 앞,202106,2975
강북구,1504. 다이소 삼양시장점,202106,698
강북구,1506. 강북문화예술회관,202106,1697
강북구,1509. 서울북부수도사업소,202106,777
강북구,1510. 번동주공5단지 관리사무소 앞,202106,394
강북구,1511. 번동 금호어울림아파트102동앞,202106,381
강북구,1512. 강북중학교 앞,202106,2851
강북구,1513. 강북구청 뒷편,202106,323
강북구,1514. 강북구청 사거리 버스정류소 앞,202106,1610
강북구,1515. 송천동 주민센터,202106,890
강북구,1516. 우이초등학교 후문 옆,202106,910
강북구,1518. SK telecom(수유직영점) 앞,202106,846
강북구,1519. 세븐일레븐 수유장미원점 앞,202106,1109
강북구,1520. 성실교회,202106,1456
강북구,1522. 월드전기조명인테리어(우이동),202106,538
강북구,1525. 미아동 복합청사,202106,602
강북구,1526. 수유동 채선당앞,202106,897
강북구,1527. 미아역 1번 출구 뒤,202106,1036
강북구,1528. 삼각산동 주민센터,202106,643
강북구,1529. 미아동 한국전력공사,202106,2257
강북구,1530. 광산사거리,202106,2058
강북구,1531. 미아사거리 1번 출구,202106,2631
강북구,1532. 번3동 주민센터 교차로,202106,779
강북구,"1533. 번동 주공3, 4단지 교차로",202106,1640
강북구,1534. 북서울 꿈의 숲 동문,202106,1116
강북구,1535. 효성인텔리안 앞,202106,2011
강북구,1536. 번동 두산위브 101동 옆,202106,1045
강북구,1537. 북한산 우이역,202106,725
강북구,1538. 솔밭공원역,202106,434
강북구,1539. 4.19민주묘지역,202106,657
강북구,1540. 가오리역,202106,1404
강북구,1541. 삼양역,202106,377
강북구,1542. 삼양사거리역,202106,493
강북구,1543. 수유1동 주민센터,202106,1044
강북구,1545. 솔샘역 2번 출구,202106,394
강북구,1546. 송천동우체국,202106,645
강북구,1547. 꿈의숲 롯데캐슬,202106,564
강북구,1548. 북서울 꿈의숲 서문,202106,1031
강북구,1550.삼각산아이원아파트(105동 옆),202106,171
강북구,1551.4.19탑 앞,202106,713
강북구,1552. 강북구청사거리(던킨도너츠 앞),202106,2008
강북구,1553.예수그리스도후기성도교회 앞,202106,962
강북구,1554.번동사거리,202106,1302
강북구,1557.신창교,202106,1277
강북구,1558.강북문화정보도서관,202106,380
강북구,1560. 도봉세무서 앞,202106,1167
강북구,1564.4.19민주묘지역 1번출구,202106,1258
강북구,1565.대한병원앞,202106,1427
강북구,1568.4.19민주묘지 입구사거리,202106,869
강북구,1569.수유역2번출구,202106,2811
강북구,1571.북서울 꿈의 숲 입구,202106,603
강북구,1572.우이산 입구,202106,180
강북구,1573.현대성우아파트 옆,202106,434
강북구,1574.송중초등학교 옆,202106,734
강북구,3703. 신성교회 앞,202106,416
강북구,3707. 드래곤타워 앞,202106,776
강북구,3711. 월계2교 교차로,202106,966
강북구,3714. 송천센트레빌,202106,443
강북구,3718. 번동 SK LPG 충전소,202106,965
강서구,1101. 개화동상사마을종점 버스정류장,202106,391
강서구,1102. 방화사거리 마을버스 버스정류장,202106,3270
강서구,1103. 방화역 4번출구앞,202106,2645
강서구,1105. 방화근린공원,202106,487
강서구,1106. 신방화사거리,202106,3337
강서구,1108. 공항시장역 2번출구 뒤,202106,1650
강서구,1109. 공항시장역 4번출구,202106,1029
강서구,1110. 공항중학교앞,202106,1710
강서구,1111. 마곡엠밸리6_7단지 마곡중학교,202106,2498
강서구,1112. 마곡엠밸리4단지 정문,202106,4980
강서구,1113. 서남환경공원 버스정류장,202106,2196
강서구,1115. 등촌역 1번출구옆,202106,2610
강서구,1117. 스타벅스앞,202106,4163
강서구,1118. 증미역 3번출구뒤(등촌두산위브센티움오피스텔),202106,3710
강서구,1119. 염창동 한마음아파트앞(염창동 빛나는 음악학원앞),202106,2319
강서구,1120. 대림경동아파트앞,202106,2608
강서구,1121. 가양레포츠센터앞,202106,1696
강서구,1122. 황금내근린공원,202106,3632
강서구,1124. 발산역 6번 출구 뒤,202106,6209
강서구,1125. 명덕고교입구(영종빌딩),202106,5108
강서구,1126. 우장산역 1번출구옆(우장산아이파크105동앞),202106,2336
강서구,1127. 화곡역(에이스정형외과앞) 버스정류장,202106,2190
강서구,1128. 화곡역 6번출구,202106,1861
강서구,1129. 화곡역 1번 출구 앞,202106,2157
강서구,1130. 화곡본동시장 버스정류장,202106,739
강서구,1131. 꿈돌이공원 앞,202106,2772
강서구,1132. 등촌역 7번출구,202106,2706
강서구,1135. 강서구의회,202106,2416
강서구,1136. 등촌2파출소,202106,1046
강서구,1137. 등촌2동주민센터,202106,561
강서구,1139. 용문사 버스정류장,202106,1897
강서구,1140. 목동사거리 버스정류장,202106,2388
강서구,1141. 곰달래 문화복지센터 1-1,202106,1700
